#format table ## [Custom WaveView] saved 21:28:58 Mon Apr 29 2024
TIME ,v(a) ,v(b) ,v(c) ,v(d) ,v(e) ,v(f) 
 5.932E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.064E-02 , 1.136E+00 
 5.955E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.012E-02 , 1.163E+00 
 5.984E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 9.642E-03 , 1.195E+00 
 6.022E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 9.184E-03 , 1.237E+00 
 6.072E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 8.785E-03 , 1.288E+00 
 6.158E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 8.425E-03 , 1.370E+00 
 6.276E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 8.194E-03 , 1.466E+00 
 6.357E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 7.838E-03 , 1.522E+00 
 6.437E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 7.320E-03 , 1.569E+00 
 6.518E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 6.614E-03 , 1.610E+00 
 6.600E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 5.731E-03 , 1.644E+00 
 6.643E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 5.272E-03 , 1.660E+00 
 6.643E-09 , 1.406E-02 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 5.282E-03 , 1.660E+00 
 6.644E-09 , 4.160E-02 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 5.308E-03 , 1.661E+00 
 6.647E-09 , 1.297E-01 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 5.453E-03 , 1.662E+00 
 6.653E-09 , 2.971E-01 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 5.889E-03 , 1.664E+00 
 6.665E-09 , 6.469E-01 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 7.079E-03 , 1.667E+00 
 6.675E-09 , 9.599E-01 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 8.337E-03 , 1.671E+00 
 6.687E-09 , 1.316E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 9.664E-03 , 1.675E+00 
 6.698E-09 , 1.664E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.045E-02 , 1.678E+00 
 6.703E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.062E-02 , 1.680E+00 
 6.703E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.062E-02 , 1.680E+00 
 6.703E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.062E-02 , 1.680E+00 
 6.704E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.060E-02 , 1.680E+00 
 6.707E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.047E-02 , 1.681E+00 
 6.714E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 9.686E-03 , 1.683E+00 
 6.726E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 8.284E-03 , 1.686E+00 
 6.740E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 6.828E-03 , 1.690E+00 
 6.758E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 5.445E-03 , 1.695E+00 
 6.792E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 3.917E-03 , 1.704E+00 
 6.840E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 2.849E-03 , 1.715E+00 
 6.894E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 2.300E-03 , 1.726E+00 
 6.960E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.905E-03 , 1.738E+00 
 7.045E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.539E-03 , 1.750E+00 
 7.178E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.104E-03 , 1.765E+00 
 7.324E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 7.581E-04 , 1.776E+00 
 7.485E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 4.956E-04 , 1.785E+00 
 7.592E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 3.739E-04 , 1.789E+00 
 7.594E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 5.625E-02 , 1.010E-03 , 1.789E+00 
 7.595E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 9.959E-02 , 1.496E-03 , 1.789E+00 
 7.600E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 2.383E-01 , 3.021E-03 , 1.789E+00 
 7.610E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 5.295E-01 , 6.058E-03 , 1.789E+00 
 7.621E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 8.608E-01 , 1.016E-02 , 1.789E+00 
 7.632E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.206E+00 , 1.434E-02 , 1.790E+00 
 7.643E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.537E+00 , 1.727E-02 , 1.790E+00 
 7.652E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.888E-02 , 1.790E+00 
 7.652E-09 , 1.789E+00 , 1.789E+00 , 1.789E+00 , 1.800E+00 , 1.780E-02 , 1.790E+00 
 7.653E-09 , 1.777E+00 , 1.777E+00 , 1.777E+00 , 1.800E+00 , 1.654E-02 , 1.790E+00 
 7.654E-09 , 1.737E+00 , 1.737E+00 , 1.737E+00 , 1.800E+00 , 1.253E-02 , 1.790E+00 
 7.658E-09 , 1.608E+00 , 1.608E+00 , 1.608E+00 , 1.800E+00 , 1.766E-04 , 1.790E+00 
 7.666E-09 , 1.373E+00 , 1.373E+00 , 1.373E+00 , 1.800E+00 ,-1.944E-02 , 1.790E+00 
 7.676E-09 , 1.085E+00 , 1.085E+00 , 1.085E+00 , 1.800E+00 ,-3.376E-02 , 1.790E+00 
 7.686E-09 , 7.756E-01 , 7.756E-01 , 7.756E-01 , 1.800E+00 ,-3.012E-02 , 1.791E+00 
 7.695E-09 , 4.959E-01 , 4.959E-01 , 4.959E-01 , 1.800E+00 ,-6.197E-03 , 1.791E+00 
 7.709E-09 , 8.611E-02 , 8.611E-02 , 8.611E-02 , 1.800E+00 , 6.314E-02 , 1.792E+00 
 7.712E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 8.222E-02 , 1.792E+00 
 7.712E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 8.506E-02 , 1.793E+00 
 7.713E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 8.749E-02 , 1.793E+00 
 7.713E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 9.514E-02 , 1.793E+00 
 7.716E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.184E-01 , 1.793E+00 
 7.724E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.823E-01 , 1.794E+00 
 7.732E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 2.402E-01 , 1.794E+00 
 7.742E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 3.050E-01 , 1.795E+00 
 7.753E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 3.691E-01 , 1.796E+00 
 7.767E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 4.484E-01 , 1.797E+00 
 7.782E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 5.317E-01 , 1.798E+00 
 7.800E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 6.293E-01 , 1.799E+00 
 7.820E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 7.374E-01 , 1.799E+00 
 7.843E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 8.661E-01 , 1.796E+00 
 7.871E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.012E+00 , 1.786E+00 
 7.894E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.118E+00 , 1.773E+00 
 7.913E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.202E+00 , 1.756E+00 
 7.941E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.295E+00 , 1.728E+00 
 7.965E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.361E+00 , 1.698E+00 
 7.983E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.405E+00 , 1.673E+00 
 8.005E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.451E+00 , 1.642E+00 
 8.032E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.503E+00 , 1.598E+00 
 8.071E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.565E+00 , 1.533E+00 
 8.114E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.619E+00 , 1.453E+00 
 8.151E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.656E+00 , 1.381E+00 
 8.192E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.687E+00 , 1.298E+00 
 8.235E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.712E+00 , 1.208E+00 
 8.280E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.731E+00 , 1.113E+00 
 8.328E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.745E+00 , 1.011E+00 
 8.378E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.756E+00 , 9.036E-01 
 8.432E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.764E+00 , 7.883E-01 
 8.490E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.770E+00 , 6.652E-01 
 8.541E-09 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.774E+00 , 5.626E-01 
 8.541E-09 , 1.406E-02 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.774E+00 , 5.617E-01 
 8.542E-09 , 4.379E-02 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.775E+00 , 5.597E-01 
 8.546E-09 , 1.389E-01 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.776E+00 , 5.535E-01 
 8.552E-09 , 3.207E-01 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.781E+00 , 5.415E-01 
 8.563E-09 , 6.495E-01 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.789E+00 , 5.201E-01 
 8.566E-09 , 7.458E-01 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.792E+00 , 5.139E-01 
 8.568E-09 , 8.227E-01 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.795E+00 , 5.089E-01 
 8.576E-09 , 1.060E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.802E+00 , 4.936E-01 
 8.584E-09 , 1.278E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.808E+00 , 4.798E-01 
 8.587E-09 , 1.381E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.810E+00 , 4.732E-01 
 8.590E-09 , 1.464E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.811E+00 , 4.680E-01 
 8.599E-09 , 1.729E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.806E+00 , 4.514E-01 
 8.601E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.803E+00 , 4.470E-01 
 8.601E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.802E+00 , 4.466E-01 
 8.601E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.802E+00 , 4.462E-01 
 8.602E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.801E+00 , 4.448E-01 
 8.604E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.796E+00 , 4.406E-01 
 8.611E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.779E+00 , 4.291E-01 
 8.620E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.748E+00 , 4.134E-01 
 8.629E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.712E+00 , 3.978E-01 
 8.639E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.674E+00 , 3.830E-01 
 8.649E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.632E+00 , 3.680E-01 
 8.660E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.585E+00 , 3.522E-01 
 8.673E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.529E+00 , 3.350E-01 
 8.689E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.461E+00 , 3.164E-01 
 8.708E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.376E+00 , 2.960E-01 
 8.733E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.267E+00 , 2.743E-01 
 8.767E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.112E+00 , 2.520E-01 
 8.798E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 9.544E-01 , 2.399E-01 
 8.822E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 8.201E-01 , 2.374E-01 
 8.851E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 6.520E-01 , 2.428E-01 
 8.874E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 5.234E-01 , 2.530E-01 
 8.892E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 4.345E-01 , 2.638E-01 
 8.911E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 3.531E-01 , 2.779E-01 
 8.935E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 2.688E-01 , 2.988E-01 
 8.960E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 2.025E-01 , 3.232E-01 
 8.989E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.438E-01 , 3.556E-01 
 9.015E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.075E-01 , 3.858E-01 
 9.043E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 7.960E-02 , 4.198E-01 
 9.070E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 6.037E-02 , 4.544E-01 
